id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,builder
"400-17th-St-NW,-Unit-1119,-Atlanta,-GA-30363","400 17th St NW, Unit 1119, Atlanta, GA 30363",400 17th St NW,Unit 1119,Atlanta,GA,30363,Fulton,33.789242,-84.402089,Condo,1,1,884.0,871.0,2004.0,{'fee': 468},Active,229999,Standard,2024-06-04T00:00:00.000Z,,2023-12-09T00:00:00.000Z,2024-10-12T13:46:26.492Z,131,FMLS,7397262,"{'name': 'Gabriel Marrow', 'phone': '4046043100', 'email': 'marrowg@gmail.com'}","{'name': 'KELLER WMS RE ATL MIDTOWN', 'phone': '4046043100', 'email': 'klrw630@kw.com', 'website': 'atlantamidtown.yourkwoffice.com'}","{'2024-06-04': {'event': 'Sale Listing', 'price': 229999, 'listingType': 'Standard', 'listedDate': '2024-06-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 131}}",
"250-Pharr-Rd-NE,-Apt-602,-Atlanta,-GA-30305","250 Pharr Rd NE, Apt 602, Atlanta, GA 30305",250 Pharr Rd NE,Apt 602,Atlanta,GA,30305,Fulton,33.837191,-84.378968,Condo,1,1,770.0,771.0,2004.0,{'fee': 399},Active,269900,Standard,2024-06-06T00:00:00.000Z,,2024-06-07T00:00:00.000Z,2024-10-12T13:46:26.487Z,129,FMLS,7398897,"{'name': 'Ruth Parisca', 'phone': '4049447491', 'email': 'ruthrealtoratl@gmail.com'}","{'name': 'HomeSmart', 'phone': '4048764901', 'email': 'tvonbrinegar@phpatlanta.com', 'website': 'www.palmerhouseproperties.com'}","{'2024-06-06': {'event': 'Sale Listing', 'price': 269900, 'listingType': 'Standard', 'listedDate': '2024-06-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 129}}",
"400-Nw-17th-Sts-NW,-Unit-1119,-Atlanta,-GA-30363","400 Nw 17th Sts NW, Unit 1119, Atlanta, GA 30363",400 Nw 17th Sts NW,Unit 1119,Atlanta,GA,30363,Fulton,33.789242,-84.402089,Condo,1,1,,871.0,2004.0,{'fee': 39},Active,229999,Standard,2024-06-04T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T13:46:26.462Z,131,GeorgiaMLS,10311511,"{'name': 'Gabriel Marrow', 'phone': '4046043100', 'email': 'marrowg@gmail.com'}","{'name': 'Keller Williams Atl. Midtown', 'phone': '4046043101', 'email': 'rick@rickhale.com', 'website': 'atlantamidtown.yourkwoffice.com'}","{'2024-06-04': {'event': 'Sale Listing', 'price': 229999, 'listingType': 'Standard', 'listedDate': '2024-06-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 131}}",
"943-Peachtree-St-NE,-Unit-804,-Atlanta,-GA-30309","943 Peachtree St NE, Unit 804, Atlanta, GA 30309",943 Peachtree St NE,Unit 804,Atlanta,GA,30309,Fulton,33.780409,-84.38346,Condo,1,1,768.0,767.0,2002.0,{'fee': 417},Active,285000,Standard,2024-06-07T00:00:00.000Z,,2024-06-08T00:00:00.000Z,2024-10-12T13:45:51.204Z,128,FMLS,7396688,"{'name': 'Laura Brookshire', 'phone': '4048636344', 'email': 'laura.brookshire@compass.com'}","{'name': 'KELLER KNAPP INC', 'phone': '6783584321', 'email': 'wesleeknapp@bellsouth.net'}","{'2024-06-07': {'event': 'Sale Listing', 'price': 285000, 'listingType': 'Standard', 'listedDate': '2024-06-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 128}}",
"3481-Lakeside-Dr-NE,-Apt-1105,-Atlanta,-GA-30326","3481 Lakeside Dr NE, Apt 1105, Atlanta, GA 30326",3481 Lakeside Dr NE,Apt 1105,Atlanta,GA,30326,Fulton,33.849083,-84.357144,Condo,1,1,750.0,749.0,1990.0,{'fee': 491},Active,257500,Standard,2024-06-07T00:00:00.000Z,,2021-02-16T12:53:14.573Z,2024-10-12T13:45:51.198Z,128,FMLS,7400284,"{'name': 'Maia Samb', 'phone': '7704016309', 'email': 'maia.samb@kw.com'}","{'name': 'Keller Williams Realty Atlanta Perimeter', 'phone': '6782981600', 'email': 'bradfeiman@kw.com', 'website': 'http://www.kwdunwoody.com'}","{'2024-06-07': {'event': 'Sale Listing', 'price': 257500, 'listingType': 'Standard', 'listedDate': '2024-06-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 128}}",
"401-16th-St-NW,-Unit-1157,-Atlanta,-GA-30363","401 16th St NW, Unit 1157, Atlanta, GA 30363",401 16th St NW,Unit 1157,Atlanta,GA,30363,Fulton,33.789242,-84.402089,Condo,1,1,750.0,749.0,2004.0,{'fee': 315},Active,245900,Standard,2024-06-06T00:00:00.000Z,,2021-07-11T12:28:31.865Z,2024-10-12T13:45:51.140Z,129,FMLS,7399595,"{'name': 'Muhammad Hillou', 'phone': '6782340003', 'email': 'muhammad@metrolandinc.com', 'website': 'http://www.metrolandrealty.com'}","{'name': 'Metroland Realty Inc.', 'phone': '7704550520', 'email': 'muhammad@metro-land.net', 'website': 'www.metrolandhomes.com'}","{'2024-06-06': {'event': 'Sale Listing', 'price': 245900, 'listingType': 'Standard', 'listedDate': '2024-06-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 129}}",
"172-Haynes-St-SW,-Unit-105,-Atlanta,-GA-30313","172 Haynes St SW, Unit 105, Atlanta, GA 30313",172 Haynes St SW,Unit 105,Atlanta,GA,30313,Fulton,33.749788,-84.400107,Condo,1,1,730.0,741.0,1920.0,,Active,230900,Standard,2024-06-07T00:00:00.000Z,,2024-06-07T00:00:00.000Z,2024-10-12T13:45:51.136Z,128,GeorgiaMLS,10314155,"{'name': 'Chevel Smith', 'phone': '4049351722', 'email': 'chevelvbrown@gmail.com'}","{'name': 'Jar House Llc', 'phone': '4706398910', 'email': 'offers@jarhouse.com'}","{'2024-06-07': {'event': 'Sale Listing', 'price': 230900, 'listingType': 'Standard', 'listedDate': '2024-06-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 128}}",
"20-Marietta-St-NW,-Apt-13D,-Atlanta,-GA-30303","20 Marietta St NW, Apt 13D, Atlanta, GA 30303",20 Marietta St NW,Apt 13D,Atlanta,GA,30303,Fulton,33.755085,-84.387428,Condo,1,1,442.0,440.0,1995.0,{'fee': 317},Active,127000,Standard,2024-06-07T00:00:00.000Z,,2024-06-07T00:00:00.000Z,2024-10-12T13:45:51.136Z,128,FMLS,7399732,"{'name': 'Jamey Waters', 'phone': '6787304285', 'email': 'jwaters@propertygroupga.com', 'website': 'http://www.propertygroupga.com'}","{'name': 'HomeSmart', 'phone': '4048764901', 'email': 'tvonbrinegar@phpatlanta.com', 'website': 'www.palmerhouseproperties.com'}","{'2024-06-07': {'event': 'Sale Listing', 'price': 127000, 'listingType': 'Standard', 'listedDate': '2024-06-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 128}}",
"805-Peachtree-St-NE,-Unit-410,-Atlanta,-GA-30308","805 Peachtree St NE, Unit 410, Atlanta, GA 30308",805 Peachtree St NE,Unit 410,Atlanta,GA,30308,Fulton,33.776458,-84.383855,Condo,1,1,1080.0,1089.0,1951.0,{'fee': 566},Active,307500,Standard,2024-06-10T00:00:00.000Z,,2021-06-19T14:07:14.933Z,2024-10-12T13:45:51.126Z,125,GeorgiaMLS,10315833,"{'name': 'Chance Gaither', 'phone': '4046621982', 'email': 'chance.a.gaither@gmail.com', 'website': 'atlantafinehomes.com'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4048740300', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-06-10': {'event': 'Sale Listing', 'price': 307500, 'listingType': 'Standard', 'listedDate': '2024-06-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 125}}",
"1080-Peachtree-St-NE,-Unit-1508,-Atlanta,-GA-30309","1080 Peachtree St NE, Unit 1508, Atlanta, GA 30309",1080 Peachtree St NE,Unit 1508,Atlanta,GA,30309,Fulton,33.783839,-84.383866,Condo,1,1,805.0,828.0,2008.0,{'fee': 461},Active,440000,Standard,2024-06-11T00:00:00.000Z,,2024-06-12T00:00:00.000Z,2024-10-12T13:45:51.085Z,124,GeorgiaMLS,10316508,"{'name': 'Carson Cowan', 'phone': '4048740300', 'email': 'carsoncowan@atlantafinehomes.com', 'website': 'http://www.carsoncowan.com'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4048740300', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-06-11': {'event': 'Sale Listing', 'price': 440000, 'listingType': 'Standard', 'listedDate': '2024-06-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 124}}",
"200-River-Vista-Dr,-Unit-330,-Atlanta,-GA-30339","200 River Vista Dr, Unit 330, Atlanta, GA 30339",200 River Vista Dr,Unit 330,Atlanta,GA,30339,Fulton,33.901125,-84.4399,Condo,1,1,850.0,871.0,2010.0,{'fee': 542},Active,270000,Standard,2024-06-10T00:00:00.000Z,,2024-06-11T00:00:00.000Z,2024-10-12T13:45:51.084Z,125,FMLS,7401147,"{'name': 'Kelly Faris', 'phone': '4042375000', 'email': 'kellyfaris@atlantafinehomes.com', 'website': 'http://kellyfaris.atlantafinehomes.com/eng'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4042375000', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-06-10': {'event': 'Sale Listing', 'price': 270000, 'listingType': 'Standard', 'listedDate': '2024-06-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 125}}",
"795-Hammond-Dr,-Apt-1608,-Atlanta,-GA-30328","795 Hammond Dr, Apt 1608, Atlanta, GA 30328",795 Hammond Dr,Apt 1608,Atlanta,GA,30328,Fulton,33.917494,-84.359405,Condo,1,1,769.0,771.0,1990.0,{'fee': 546},Active,205000,Standard,2024-06-13T00:00:00.000Z,,2020-09-20T19:57:40.327Z,2024-10-12T13:45:07.712Z,122,FMLS,7402030,"{'name': 'Brian Smith', 'phone': '7706637291', 'email': 'bksmith@kw.com'}","{'name': 'Keller Williams Realty North Atlanta', 'phone': '7706637291', 'email': 'melbafranklin@kw.com', 'website': 'http://northatlanta.yourkwoffice.com/home'}","{'2024-06-13': {'event': 'Sale Listing', 'price': 205000, 'listingType': 'Standard', 'listedDate': '2024-06-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 122}}",
"3334-Peachtree-Rd-NE,-Apt-704,-Atlanta,-GA-30326","3334 Peachtree Rd NE, Apt 704, Atlanta, GA 30326",3334 Peachtree Rd NE,Apt 704,Atlanta,GA,30326,Fulton,33.849227,-84.370768,Condo,1,1,793.0,784.0,1997.0,{'fee': 385},Active,275000,Standard,2024-06-13T00:00:00.000Z,,2022-04-28T18:47:38.940Z,2024-10-12T13:45:07.712Z,122,FMLS,7403102,"{'name': 'Kelli Leibrandt', 'phone': '9548065161', 'email': 'kelliwelhaf@dorseyalston.com', 'website': 'https://www.dorseyalston.com/agents/kelli-welhaf/'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4042375000', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-06-13': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-06-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 122}}",
"1065-Peachtree-St-NE,-Unit-3501,-Atlanta,-GA-30309","1065 Peachtree St NE, Unit 3501, Atlanta, GA 30309",1065 Peachtree St NE,Unit 3501,Atlanta,GA,30309,Fulton,33.783645,-84.38283,Condo,1,1,1215.0,1220.0,2015.0,{'fee': 96},Active,799900,Standard,2024-06-13T00:00:00.000Z,,2024-06-14T00:00:00.000Z,2024-10-12T13:45:07.705Z,122,GeorgiaMLS,10318388,"{'name': 'Jeff Medinger', 'phone': '7702563511', 'email': 'jeff.medinger@harrynorman.com', 'website': 'https://jeffmedingerweb.harrynorman.com/'}","{'name': 'Harry Norman, REALTORS® - Intown', 'phone': '4048975558', 'email': 'in.office@harrynorman.com', 'website': 'http://www.harrynorman.com'}","{'2024-06-13': {'event': 'Sale Listing', 'price': 799900, 'listingType': 'Standard', 'listedDate': '2024-06-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 122}}",
"870-Inman-Village-Pkwy-NE,-Apt-317,-Atlanta,-GA-30307","870 Inman Village Pkwy NE, Apt 317, Atlanta, GA 30307",870 Inman Village Pkwy NE,Apt 317,Atlanta,GA,30307,Fulton,33.761398,-84.360515,Condo,1,1,737.0,697.0,2007.0,{'fee': 373},Active,374900,Standard,2024-06-13T00:00:00.000Z,,2024-06-14T00:00:00.000Z,2024-10-12T13:45:07.703Z,122,FMLS,7403681,"{'name': 'Mandi Robertson', 'phone': '4048746357', 'email': 'mrobertson@14west.com', 'website': 'http://www.intownatlanta.evusa.com'}","{'name': 'COMPASS', 'phone': '4046686621', 'email': 'beth.butler@compass.com', 'website': 'www.compass.com'}","{'2024-06-13': {'event': 'Sale Listing', 'price': 374900, 'listingType': 'Standard', 'listedDate': '2024-06-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 122}}",
"741-Frederica-St-NE,-Apt-18,-Atlanta,-GA-30306","741 Frederica St NE, Apt 18, Atlanta, GA 30306",741 Frederica St NE,Apt 18,Atlanta,GA,30306,Fulton,33.774637,-84.354958,Condo,1,1,479.0,479.0,1929.0,{'fee': 305},Active,199900,Standard,2024-06-14T00:00:00.000Z,,2024-06-15T00:00:00.000Z,2024-10-12T13:45:07.630Z,121,GeorgiaMLS,10319112,"{'name': 'Susan G. Schlittler', 'phone': '4048746357', 'email': 'susan@homesteadatlanta.com', 'website': 'http://www.14west.com'}","{'name': 'Homestead Realtors, Llc', 'phone': '4048764526', 'email': 'michael@homesteadatlanta.com', 'website': 'www.homesteadatlanta.com'}","{'2024-06-14': {'event': 'Sale Listing', 'price': 199900, 'listingType': 'Standard', 'listedDate': '2024-06-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 121}}",
"855-Peachtree-St-NE,-Unit-1201,-Atlanta,-GA-30308","855 Peachtree St NE, Unit 1201, Atlanta, GA 30308",855 Peachtree St NE,Unit 1201,Atlanta,GA,30308,Fulton,33.7778,-84.383904,Condo,1,1,802.0,802.0,2008.0,{'fee': 595},Active,374900,Standard,2024-06-15T00:00:00.000Z,,2023-06-02T00:00:00.000Z,2024-10-12T13:45:07.624Z,120,FMLS,7401658,"{'name': 'Judy Hollowell', 'phone': '4047051570', 'email': '900614.lead.lag.100330451@cendant.leadrouter.com', 'website': 'http://www.coldwellbankeratlanta.com/judy.hollowell'}","{'name': 'Above Atlanta LLC', 'phone': '4042265158', 'email': 'jeff@aboveatlanta.com'}","{'2024-06-15': {'event': 'Sale Listing', 'price': 374900, 'listingType': 'Standard', 'listedDate': '2024-06-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 120}}",
"788-W-Marietta-St-NW,-Unit-1111,-Atlanta,-GA-30318","788 W Marietta St NW, Unit 1111, Atlanta, GA 30318",788 W Marietta St NW,Unit 1111,Atlanta,GA,30318,Fulton,33.77977,-84.414072,Condo,1,1,685.0,684.0,2020.0,{'fee': 279},Active,358000,Standard,2024-06-17T00:00:00.000Z,,2021-03-05T15:38:43.474Z,2024-10-12T13:45:07.611Z,118,FMLS,7388892,"{'name': 'Julie Zhang', 'phone': '6783626556', 'email': 'jzhang70@gmail.com'}","{'name': 'Lucky Real Estate, LLC', 'phone': '3477234448', 'email': 'luckyjennychen@yahoo.com'}","{'2024-06-17': {'event': 'Sale Listing', 'price': 358000, 'listingType': 'Standard', 'listedDate': '2024-06-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 118}}",
"860-Peachtree-St-NE,-Unit-2513,-Atlanta,-GA-30308","860 Peachtree St NE, Unit 2513, Atlanta, GA 30308",860 Peachtree St NE,Unit 2513,Atlanta,GA,30308,Fulton,33.77844,-84.385477,Condo,1,1,678.0,680.0,2005.0,{'fee': 434},Active,325000,Standard,2024-06-17T00:00:00.000Z,,2024-06-18T00:00:00.000Z,2024-10-12T13:45:07.610Z,118,FMLS,7400495,"{'name': 'Jason Moore', 'phone': '6787307200', 'email': 'jasonmoore@remax.net', 'website': 'http://www.jasonsellsmoore.com/'}","{'name': 'REMAX Legends', 'phone': '7709635181', 'email': 'jimmy.vandegrift@remax-legends.com', 'website': 'http://www.remax-legends.com/'}","{'2024-06-17': {'event': 'Sale Listing', 'price': 325000, 'listingType': 'Standard', 'listedDate': '2024-06-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 118}}",
"130-26th-St-NW,-Apt-403,-Atlanta,-GA-30309","130 26th St NW, Apt 403, Atlanta, GA 30309",130 26th St NW,Apt 403,Atlanta,GA,30309,Fulton,33.80184,-84.39873,Condo,1,1,815.0,815.0,1962.0,{'fee': 715},Active,238900,Standard,2024-06-17T00:00:00.000Z,,2024-02-03T00:00:00.000Z,2024-10-12T13:45:06.156Z,118,FMLS,7405529,"{'name': 'Stephanie Kensinger', 'phone': '6788580063', 'email': 'stephaniek@tritori.co'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-06-17': {'event': 'Sale Listing', 'price': 238900, 'listingType': 'Standard', 'listedDate': '2024-06-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 118}}",
"3040-Peachtree-Rd-NW,-Unit-305,-Atlanta,-GA-30305","3040 Peachtree Rd NW, Unit 305, Atlanta, GA 30305",3040 Peachtree Rd NW,Unit 305,Atlanta,GA,30305,Fulton,33.838796,-84.381935,Condo,1,1,633.0,632.0,2006.0,{'fee': 357},Active,249000,Standard,2024-06-17T00:00:00.000Z,,2022-11-19T09:33:05.877Z,2024-10-12T13:45:06.152Z,118,FMLS,7405575,"{'name': 'Justin Anderson', 'phone': '6788528666', 'email': 'justin@welcomehomeatlanta.com', 'website': 'www.solidsource.com'}","{'name': 'KELLER WILLIAMS REALTY FIRST ATLANTA', 'phone': '4045315700', 'email': 'johnfountain@kw.com', 'website': 'http://www.kwatlanta.com'}","{'2024-06-17': {'event': 'Sale Listing', 'price': 249000, 'listingType': 'Standard', 'listedDate': '2024-06-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 118}}",
"199-14th-St-NE,-Apt-603,-Atlanta,-GA-30309","199 14th St NE, Apt 603, Atlanta, GA 30309",199 14th St NE,Apt 603,Atlanta,GA,30309,Fulton,33.786141,-84.380797,Condo,1,1,805.0,806.0,1992.0,{'fee': 369},Active,327900,Standard,2024-06-20T00:00:00.000Z,,2021-11-05T12:29:58.816Z,2024-10-12T13:45:06.122Z,115,FMLS,7407516,"{'name': 'Ryan Hartkopp', 'phone': '4047750070', 'email': 'ryan@realtallrealestate.com'}","{'name': 'FIV Realty Co GA, LLC', 'email': 'kristina@fivrealty.com'}","{'2024-06-20': {'event': 'Sale Listing', 'price': 327900, 'listingType': 'Standard', 'listedDate': '2024-06-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 115}}",
"115-W-Peachtree-Pl-NW,-Unit-704,-Atlanta,-GA-30313","115 W Peachtree Pl NW, Unit 704, Atlanta, GA 30313",115 W Peachtree Pl NW,Unit 704,Atlanta,GA,30313,Fulton,33.764266,-84.3909,Condo,1,1,952.0,915.0,2002.0,{'fee': 400},Active,259000,Standard,2024-06-19T00:00:00.000Z,,2024-06-20T00:00:00.000Z,2024-10-12T13:45:06.116Z,116,FMLS,7407158,"{'name': 'Josh Hooper', 'phone': '6786319535', 'email': 'josh@hometownatl.com', 'website': 'www.joshhooperrealestate.com'}","{'name': 'KELLER WMS RE ATL MIDTOWN', 'phone': '4046043100', 'email': 'klrw630@kw.com', 'website': 'atlantamidtown.yourkwoffice.com'}","{'2024-06-19': {'event': 'Sale Listing', 'price': 259000, 'listingType': 'Standard', 'listedDate': '2024-06-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 116}}",
"425-Chapel-St-SW,-Apt-1205,-Atlanta,-GA-30313","425 Chapel St SW, Apt 1205, Atlanta, GA 30313",425 Chapel St SW,Apt 1205,Atlanta,GA,30313,Fulton,33.751859,-84.401983,Condo,1,1,860.0,828.0,2006.0,{'fee': 624},Active,235000,Standard,2024-06-19T00:00:00.000Z,,2024-06-20T00:00:00.000Z,2024-10-12T13:45:06.116Z,116,FMLS,7406953,"{'name': 'Lauren Mcguire', 'phone': '7705402939', 'email': 'lmcguire.realtor@gmail.com'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-06-19': {'event': 'Sale Listing', 'price': 235000, 'listingType': 'Standard', 'listedDate': '2024-06-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 116}}",
"250-Pharr-Rd-NE,-Apt-2115,-Atlanta,-GA-30305","250 Pharr Rd NE, Apt 2115, Atlanta, GA 30305",250 Pharr Rd NE,Apt 2115,Atlanta,GA,30305,Fulton,33.837191,-84.378968,Condo,1,1,797.0,797.0,2004.0,{'fee': 408},Active,364000,Standard,2024-06-19T00:00:00.000Z,,2024-06-20T00:00:00.000Z,2024-10-12T13:45:06.115Z,116,FMLS,7406355,"{'name': 'Hubert Tate', 'phone': '6014540456', 'email': 'huberttate@kw.com', 'website': 'https://www.huberttate.com'}","{'name': 'KELLER WILLIAMS REALTY BUCKHEAD', 'phone': '4046043800', 'email': 'klrw261@kw.com', 'website': 'http://261.yourkwoffice.com/'}","{'2024-06-19': {'event': 'Sale Listing', 'price': 364000, 'listingType': 'Standard', 'listedDate': '2024-06-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 116}}",
"1150-Collier-Rd-NW,-Unit-20C,-Atlanta,-GA-30318","1150 Collier Rd NW, Unit 20C, Atlanta, GA 30318",1150 Collier Rd NW,Unit 20C,Atlanta,GA,30318,Fulton,33.810071,-84.424096,Condo,1,1,1573.0,1573.0,1970.0,{'fee': 671},Active,239900,Standard,2024-06-21T00:00:00.000Z,,2024-04-12T00:00:00.000Z,2024-10-12T13:45:06.104Z,114,FMLS,7407169,"{'name': 'Lee Williams', 'phone': '7702357009', 'email': 'lee@ostenson.com'}","{'name': 'Ostenson Real Estate Group, Llc.', 'phone': '6785289510', 'email': 'steve@ostenson.com', 'website': 'www.ostenson.com'}","{'2024-06-21': {'event': 'Sale Listing', 'price': 239900, 'listingType': 'Standard', 'listedDate': '2024-06-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 114}}",
"795-Hammond-Dr,-Apt-1605,-Atlanta,-GA-30328","795 Hammond Dr, Apt 1605, Atlanta, GA 30328",795 Hammond Dr,Apt 1605,Atlanta,GA,30328,Fulton,33.917494,-84.359405,Condo,1,1,703.0,697.0,1990.0,{'fee': 34},Active,210000,Standard,2024-06-20T00:00:00.000Z,,2024-06-21T00:00:00.000Z,2024-10-12T13:45:06.099Z,115,GeorgiaMLS,10322757,"{'name': 'Keianna Williams', 'phone': '4044427166', 'email': 'keianna@millennialpros.com'}","{'name': 'Millennial Properties Realty', 'phone': '4048491983', 'email': 'raquel@millennialpros.com', 'website': 'www.millennialpros.com'}","{'2024-06-20': {'event': 'Sale Listing', 'price': 210000, 'listingType': 'Standard', 'listedDate': '2024-06-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 115}}",
"303-River-Run-Dr,-Atlanta,-GA-30350","303 River Run Dr, Atlanta, GA 30350",303 River Run Dr,,Atlanta,GA,30350,Fulton,34.001291,-84.338236,Condo,1,1,853.0,8712.0,1983.0,{'fee': 420},Active,229900,Standard,2024-06-19T00:00:00.000Z,,2024-06-20T00:00:00.000Z,2024-10-12T13:45:06.095Z,116,FMLS,7407126,"{'name': 'Scott Pratt', 'phone': '6784147399', 'email': 'sprattpar2@att.net', 'website': 'http://prattandassociatesrealty.com'}","{'name': 'Pratt & Associates Realty, LLC', 'phone': '7708317701', 'email': 'dprattpar1@att.net', 'website': 'www.prattandassociatesrealty.com'}","{'2024-06-19': {'event': 'Sale Listing', 'price': 229900, 'listingType': 'Standard', 'listedDate': '2024-06-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 116}}",
"525-Parkway-Dr-NE,-Apt-411,-Atlanta,-GA-30308","525 Parkway Dr NE, Apt 411, Atlanta, GA 30308",525 Parkway Dr NE,Apt 411,Atlanta,GA,30308,Fulton,33.768639,-84.372505,Condo,1,1,657.0,,2020.0,{'fee': 326},Active,275000,Standard,2024-06-21T00:00:00.000Z,,2024-06-27T00:00:00.000Z,2024-10-12T13:45:06.067Z,114,GeorgiaMLS,10323534,"{'name': 'Yunmeng Fang', 'phone': '4043129670', 'email': 'yumifang988@gmail.com'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-06-21': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-06-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 114}}",
